"comment","length","nefe","mfei1","mfei2","mfei3","mfei4","tot_bases","n_stems","n_loops","dP","dG","diff","gccontent","aa","ac","ag","au","ca","cc","cg","cu","ga","gc","gg","gu","ua","uc","ug","uu"
"random_seq_from_cds__NO_54351",71,-0.319577464788732,-0.386448420251237,-0.101408450704225,-0.101408450704225,-0.304225352112676,71,3,3,1,-0.304225352112676,0.0153521126760563,0.787234042553192,0,0.0142857142857143,0.0571428571428571,0.0714285714285714,0.0571428571428571,0.0142857142857143,0.0285714285714286,0.0714285714285714,0.0714285714285714,0.0571428571428571,0.0857142857142857,0.142857142857143,0.0142857142857143,0.0857142857142857,0.185714285714286,0.0428571428571429
"random_seq_from_cds__NO_24832",110,-0.341909090909091,-0.452556818181818,-0.0643636363636364,-0.0804545454545454,-0.321818181818182,110,5,4,1,-0.321818181818182,0.0200909090909091,0.711111111111111,0.0458715596330275,0.0642201834862385,0.100917431192661,0.0275229357798165,0.0917431192660551,0.110091743119266,0.00917431192660551,0.100917431192661,0.073394495412844,0.0642201834862385,0.0825688073394495,0.0458715596330275,0.018348623853211,0.073394495412844,0.0825688073394495,0.00917431192660551
"random_seq_from_cds__NO_38728",78,-0.25,-0.351730769230769,-0.0794871794871795,-0.119230769230769,-0.238461538461538,78,3,2,1,-0.238461538461538,0.0115384615384615,0.677966101694915,0.0779220779220779,0.0649350649350649,0.051948051948052,0.038961038961039,0.0779220779220779,0.038961038961039,0.0779220779220779,0.0649350649350649,0.051948051948052,0.051948051948052,0.0649350649350649,0.0909090909090909,0.038961038961039,0.103896103896104,0.0649350649350649,0.038961038961039
"random_seq_from_cds__NO_20303",110,-0.452545454545455,-0.609060092449923,-0.0887272727272727,-0.147878787878788,-0.443636363636364,110,5,3,1,-0.443636363636364,0.00890909090909092,0.728395061728395,0.036697247706422,0.018348623853211,0.110091743119266,0.036697247706422,0.055045871559633,0.0642201834862385,0.00917431192660551,0.0825688073394495,0.0917431192660551,0.0642201834862385,0.110091743119266,0.0642201834862385,0.018348623853211,0.0642201834862385,0.100917431192661,0.073394495412844
"random_seq_from_cds__NO_45912",72,-0.213611111111111,-0.294642857142857,-0.0375,-0.046875,-0.1875,72,5,4,1,-0.1875,0.0261111111111111,0.636363636363636,0.0704225352112676,0.0422535211267606,0.0985915492957746,0.0563380281690141,0.0845070422535211,0.0563380281690141,0.0140845070422535,0.0563380281690141,0.0704225352112676,0.0704225352112676,0.0985915492957746,0.0422535211267606,0.0563380281690141,0.028169014084507,0.0704225352112676,0.0845070422535211
"random_seq_from_cds__NO_54356",85,-0.281294117647059,-0.421900452488688,-0.0652941176470588,-0.0652941176470588,-0.261176470588235,85,4,4,1,-0.261176470588235,0.0201176470588235,0.619047619047619,0.0714285714285714,0.0119047619047619,0.119047619047619,0.0833333333333333,0.0476190476190476,0.0595238095238095,0.0238095238095238,0.0476190476190476,0.119047619047619,0.0357142857142857,0.0714285714285714,0.0595238095238095,0.0357142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714
"random_seq_from_cds__NO_38720",89,-0.224044943820225,-0.302445472571051,-0.098876404494382,-0.098876404494382,-0.197752808988764,89,2,2,1,-0.197752808988764,0.0262921348314607,0.653846153846154,0.0454545454545455,0.0227272727272727,0.0681818181818182,0.0681818181818182,0.0568181818181818,0.0340909090909091,0.0227272727272727,0.0909090909090909,0.0340909090909091,0.0568181818181818,0.0227272727272727,0.0681818181818182,0.0681818181818182,0.0909090909090909,0.0568181818181818,0.193181818181818
"random_seq_from_cds__NO_54354",77,-0.345584415584416,-0.443961038961039,-0.0837662337662338,-0.111688311688312,-0.335064935064935,77,4,3,1,-0.335064935064935,0.0105194805194805,0.754716981132076,0,0.0263157894736842,0.0789473684210526,0.0526315789473684,0.0789473684210526,0.0657894736842105,0.0263157894736842,0.0789473684210526,0.0789473684210526,0.0394736842105263,0.0526315789473684,0.105263157894737,0.0131578947368421,0.118421052631579,0.118421052631579,0.0657894736842105
"random_seq_from_cds__NO_34076",74,-0.315135135135135,-0.417238860482104,-0.0504504504504504,-0.0756756756756757,-0.302702702702703,74,6,4,1,-0.302702702702703,0.0124324324324325,0.725490196078431,0.0273972602739726,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0821917808219178,0.0821917808219178,0.0136986301369863,0.0958904109589041,0.0547945205479452,0.0410958904109589,0.0821917808219178,0.0547945205479452,0.0273972602739726,0.0958904109589041,0.0821917808219178,0.0958904109589041
"random_seq_from_cds__NO_4316",71,-0.251830985915493,-0.300555967383247,-0.0559859154929577,-0.0746478873239437,-0.223943661971831,71,4,3,1,-0.223943661971831,0.027887323943662,0.745098039215686,0.0285714285714286,0.0285714285714286,0.0857142857142857,0.0428571428571429,0.0714285714285714,0.0714285714285714,0.0428571428571429,0.0857142857142857,0.0714285714285714,0.0857142857142857,0.0571428571428571,0.0428571428571429,0.0142857142857143,0.0857142857142857,0.0714285714285714,0.114285714285714
"random_seq_from_cds__NO_4313",95,-0.42378947368421,-0.505655664585192,-0.0806315789473684,-0.134385964912281,-0.403157894736842,95,5,3,1,-0.403157894736842,0.0206315789473684,0.797297297297297,0.0319148936170213,0.0319148936170213,0.074468085106383,0.0212765957446809,0.0851063829787234,0.0638297872340425,0.0425531914893617,0.117021276595745,0.0319148936170213,0.138297872340426,0.0957446808510638,0.0425531914893617,0,0.074468085106383,0.106382978723404,0.0425531914893617
"random_seq_from_cds__NO_37603",110,-0.238272727272727,-0.294574780058651,-0.0445454545454545,-0.0556818181818182,-0.222727272727273,110,5,4,1,-0.222727272727273,0.0155454545454546,0.75609756097561,0.0275229357798165,0.0825688073394495,0.0275229357798165,0.0458715596330275,0.0458715596330275,0.073394495412844,0.0458715596330275,0.146788990825688,0.073394495412844,0.0642201834862385,0.0917431192660551,0.018348623853211,0.036697247706422,0.0825688073394495,0.0917431192660551,0.0458715596330275
"random_seq_from_cds__NO_20311",77,-0.413896103896104,-0.530947775628627,-0.0818181818181818,-0.102272727272727,-0.409090909090909,77,5,4,1,-0.409090909090909,0.00480519480519481,0.770491803278688,0.0263157894736842,0.0657894736842105,0.0526315789473684,0.0263157894736842,0.105263157894737,0.0921052631578947,0.0526315789473684,0.0657894736842105,0.0263157894736842,0.105263157894737,0.0921052631578947,0.0789473684210526,0.0263157894736842,0.0526315789473684,0.105263157894737,0.0263157894736842
"random_seq_from_cds__NO_37608",72,-0.270972222222222,-0.329776422764228,-0.0614583333333333,-0.0614583333333333,-0.245833333333333,72,4,4,1,-0.245833333333333,0.0251388888888889,0.745454545454545,0.028169014084507,0.0563380281690141,0.0704225352112676,0.0422535211267606,0.0985915492957746,0.028169014084507,0.0845070422535211,0.028169014084507,0.0563380281690141,0.0704225352112676,0.0985915492957746,0.0985915492957746,0.0140845070422535,0.0845070422535211,0.0845070422535211,0.0563380281690141
"random_seq_from_cds__NO_45922",78,-0.331410256410256,-0.450156347717323,-0.0782051282051282,-0.104273504273504,-0.312820512820513,78,4,3,1,-0.312820512820513,0.0185897435897436,0.694915254237288,0.025974025974026,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.103896103896104,0.025974025974026,0,0.0649350649350649,0.103896103896104,0.038961038961039,0.142857142857143,0.051948051948052,0,0.051948051948052,0.12987012987013,0.0649350649350649
"random_seq_from_cds__NO_54344",87,-0.28632183908046,-0.343068261787474,-0.0862068965517241,-0.258620689655172,-0.258620689655172,87,3,1,1,-0.258620689655172,0.0277011494252873,0.753846153846154,0.0465116279069767,0.0348837209302326,0.0813953488372093,0.0232558139534884,0.0813953488372093,0.0930232558139535,0.0232558139534884,0.0697674418604651,0.0348837209302326,0.0697674418604651,0.0813953488372093,0.104651162790698,0.0232558139534884,0.0697674418604651,0.104651162790698,0.0581395348837209
"random_seq_from_cds__NO_4306",97,-0.440103092783505,-0.536818851251841,-0.0835051546391753,-0.104381443298969,-0.417525773195876,97,5,4,1,-0.417525773195876,0.0225773195876288,0.777777777777778,0.0208333333333333,0.0416666666666667,0.104166666666667,0.0208333333333333,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0729166666666667,0.104166666666667,0.135416666666667,0.0520833333333333,0.0416666666666667,0.0625,0.0416666666666667,0.0104166666666667
"random_seq_from_cds__NO_52205",79,-0.295189873417722,-0.388662630709961,-0.0677215189873418,-0.090295358649789,-0.270886075949367,79,4,3,1,-0.270886075949367,0.0243037974683544,0.696969696969697,0.0384615384615385,0.0512820512820513,0.128205128205128,0.0256410256410256,0.0897435897435897,0.115384615384615,0.0256410256410256,0.0641025641025641,0.128205128205128,0.0769230769230769,0.0641025641025641,0.0256410256410256,0,0.0384615384615385,0.0769230769230769,0.0512820512820513
"random_seq_from_cds__NO_4309",110,-0.430272727272727,-0.518704856787048,-0.106363636363636,-0.141818181818182,-0.425454545454545,110,4,3,1,-0.425454545454545,0.00481818181818183,0.820224719101124,0,0.018348623853211,0.119266055045872,0,0.100917431192661,0.137614678899083,0.0458715596330275,0.128440366972477,0.0458715596330275,0.128440366972477,0.0458715596330275,0.036697247706422,0,0.128440366972477,0.0458715596330275,0.018348623853211
"random_seq_from_cds__NO_4304",72,-0.3575,-0.419756235827664,-0.116203703703704,-0.116203703703704,-0.348611111111111,72,3,3,1,-0.348611111111111,0.00888888888888884,0.830508474576271,0.0140845070422535,0.112676056338028,0.0140845070422535,0,0.112676056338028,0.154929577464789,0.0704225352112676,0.0704225352112676,0.0140845070422535,0.0704225352112676,0.126760563380282,0.0563380281690141,0,0.0704225352112676,0.0563380281690141,0.0563380281690141
"random_seq_from_cds__NO_20329",100,-0.2829,-0.391176470588235,-0.133,-0.266,-0.266,100,2,1,1,-0.266,0.0169,0.68,0.0404040404040404,0.0707070707070707,0.0707070707070707,0.0606060606060606,0.0707070707070707,0.0404040404040404,0.0303030303030303,0.0707070707070707,0.121212121212121,0.0303030303030303,0.0909090909090909,0.0505050505050505,0.0101010101010101,0.0707070707070707,0.101010101010101,0.0707070707070707
"random_seq_from_cds__NO_20327",86,-0.305232558139535,-0.409566596194503,-0.0715116279069768,-0.0953488372093023,-0.286046511627907,86,4,3,1,-0.286046511627907,0.0191860465116279,0.698412698412698,0.0470588235294118,0.0117647058823529,0.0941176470588235,0.0705882352941176,0.0941176470588235,0.0705882352941176,0.0117647058823529,0.0705882352941176,0.0588235294117647,0.0823529411764706,0.0705882352941176,0.0588235294117647,0.0117647058823529,0.0823529411764706,0.0941176470588235,0.0705882352941176
"random_seq_from_cds__NO_38706",70,-0.303,-0.415852534562212,-0.0548571428571429,-0.0914285714285714,-0.274285714285714,70,5,3,1,-0.274285714285714,0.0287142857142857,0.659574468085106,0.0434782608695652,0.0434782608695652,0.072463768115942,0.072463768115942,0.0579710144927536,0.0144927536231884,0.0144927536231884,0.101449275362319,0.072463768115942,0.0869565217391304,0.101449275362319,0,0.0579710144927536,0.0434782608695652,0.072463768115942,0.144927536231884
"random_seq_from_cds__NO_38705",110,-0.243181818181818,-0.292344497607656,-0.0305194805194805,-0.0534090909090909,-0.213636363636364,110,7,4,1,-0.213636363636364,0.0295454545454546,0.730769230769231,0.0275229357798165,0.018348623853211,0.110091743119266,0.036697247706422,0.0458715596330275,0.0458715596330275,0.018348623853211,0.0458715596330275,0.0825688073394495,0.055045871559633,0.100917431192661,0.119266055045872,0.036697247706422,0.036697247706422,0.128440366972477,0.0917431192660551
"random_seq_from_cds__NO_20324",70,-0.218714285714286,-0.282597402597403,-0.0485714285714286,-0.0647619047619048,-0.194285714285714,70,4,3,1,-0.194285714285714,0.0244285714285714,0.6875,0.0289855072463768,0.0434782608695652,0.0579710144927536,0.072463768115942,0.0869565217391304,0.0289855072463768,0,0.0869565217391304,0.0289855072463768,0.0579710144927536,0.101449275362319,0.0869565217391304,0.072463768115942,0.072463768115942,0.101449275362319,0.072463768115942
"random_seq_from_cds__NO_52230",72,-0.295416666666667,-0.378678678678679,-0.0538888888888889,-0.0898148148148148,-0.269444444444444,72,5,3,1,-0.269444444444444,0.0259722222222222,0.711538461538462,0.0422535211267606,0.028169014084507,0.0845070422535211,0.0563380281690141,0.0845070422535211,0.0422535211267606,0,0.0563380281690141,0.0563380281690141,0.0563380281690141,0.0985915492957746,0.112676056338028,0.028169014084507,0.0704225352112676,0.140845070422535,0.0422535211267606
"random_seq_from_cds__NO_24858",88,-0.356363636363636,-0.541735537190083,-0.0575757575757576,-0.0690909090909091,-0.345454545454545,88,6,5,1,-0.345454545454545,0.0109090909090909,0.63768115942029,0.0919540229885057,0.0689655172413793,0.0804597701149425,0.0459770114942529,0.103448275862069,0.0689655172413793,0.0114942528735632,0.0689655172413793,0.0689655172413793,0.0804597701149425,0.0574712643678161,0.0344827586206897,0.0114942528735632,0.0459770114942529,0.0919540229885057,0.0689655172413793
"random_seq_from_cds__NO_70408",82,-0.229024390243902,-0.351626016260163,-0.0351626016260163,-0.0421951219512195,-0.210975609756098,82,6,5,1,-0.210975609756098,0.0180487804878049,0.6,0.0617283950617284,0.0493827160493827,0.0740740740740741,0.111111111111111,0.0493827160493827,0.0123456790123457,0.0123456790123457,0.0864197530864197,0.172839506172839,0.037037037037037,0.0617283950617284,0.0123456790123457,0.0123456790123457,0.0617283950617284,0.135802469135802,0.0493827160493827
"random_seq_from_cds__NO_19876",69,-0.370289855072464,-0.465284799460735,-0.0909420289855073,-0.0909420289855073,-0.363768115942029,69,4,4,1,-0.363768115942029,0.00652173913043474,0.781818181818182,0.0441176470588235,0.0588235294117647,0.0588235294117647,0.0147058823529412,0.0294117647058824,0.0441176470588235,0.0588235294117647,0.0735294117647059,0.0882352941176471,0.0294117647058824,0.235294117647059,0.0588235294117647,0.0147058823529412,0.0588235294117647,0.0735294117647059,0.0588235294117647
"random_seq_from_cds__NO_38704",86,-0.230813953488372,-0.291428571428571,-0.04,-0.0666666666666667,-0.2,86,5,3,1,-0.2,0.0308139534883721,0.686274509803922,0.0235294117647059,0.0470588235294118,0.0823529411764706,0.0352941176470588,0.0705882352941176,0.0352941176470588,0.0117647058823529,0.0705882352941176,0.0352941176470588,0.0235294117647059,0.0588235294117647,0.0941176470588235,0.0588235294117647,0.0823529411764706,0.0705882352941176,0.2
"random_seq_from_cds__NO_52236",90,-0.223666666666667,-0.281893939393939,-0.029047619047619,-0.0677777777777778,-0.203333333333333,90,7,3,1,-0.203333333333333,0.0203333333333333,0.721311475409836,0.0112359550561798,0.0561797752808989,0.0561797752808989,0.0674157303370786,0.101123595505618,0.0674157303370786,0,0.101123595505618,0.0224719101123595,0.0449438202247191,0.0561797752808989,0.101123595505618,0.0561797752808989,0.101123595505618,0.112359550561798,0.0449438202247191
"random_seq_from_cds__NO_34097",110,-0.370363636363636,-0.482414307004471,-0.0886363636363636,-0.118181818181818,-0.354545454545455,110,4,3,1,-0.354545454545455,0.0158181818181818,0.734939759036145,0.0275229357798165,0.055045871559633,0.073394495412844,0.0458715596330275,0.110091743119266,0.0642201834862385,0.00917431192660551,0.100917431192661,0.055045871559633,0.073394495412844,0.0825688073394495,0.055045871559633,0.00917431192660551,0.0917431192660551,0.100917431192661,0.0458715596330275
"random_seq_from_cds__NO_52238",81,-0.260617283950617,-0.395711500974659,-0.0626543209876543,-0.0626543209876543,-0.250617283950617,81,4,4,1,-0.250617283950617,0.01,0.633333333333333,0.0875,0.075,0.0625,0.0375,0.075,0.075,0.0125,0.0875,0.075,0.05,0.0625,0.0375,0.025,0.05,0.0875,0.1
"random_seq_from_cds__NO_38700",82,-0.22,-0.347865853658537,-0.0496951219512195,-0.066260162601626,-0.198780487804878,82,4,3,1,-0.198780487804878,0.0212195121951219,0.571428571428571,0.135802469135802,0.037037037037037,0.123456790123457,0.0246913580246914,0.0493827160493827,0.0246913580246914,0,0.0864197530864197,0.111111111111111,0.0493827160493827,0.0617283950617284,0.0617283950617284,0.037037037037037,0.0493827160493827,0.0987654320987654,0.0493827160493827
"random_seq_from_cds__NO_70414",78,-0.291410256410256,-0.393696581196581,-0.0705128205128205,-0.094017094017094,-0.282051282051282,78,4,3,1,-0.282051282051282,0.00935897435897437,0.716417910447761,0.025974025974026,0.0909090909090909,0.0909090909090909,0.038961038961039,0.0909090909090909,0.038961038961039,0.051948051948052,0.051948051948052,0.12987012987013,0.0909090909090909,0.12987012987013,0.025974025974026,0,0.025974025974026,0.0909090909090909,0.025974025974026
"random_seq_from_cds__NO_51100",62,-0.306935483870968,-0.434543010752688,-0.14758064516129,-0.295161290322581,-0.295161290322581,62,2,1,1,-0.295161290322581,0.0117741935483871,0.679245283018868,0.0983606557377049,0.0327868852459016,0.114754098360656,0.0327868852459016,0.0655737704918033,0.131147540983607,0.0163934426229508,0.0655737704918033,0.0983606557377049,0.0491803278688525,0.114754098360656,0.0327868852459016,0.0163934426229508,0.0491803278688525,0.0655737704918033,0.0163934426229508
"random_seq_from_cds__NO_52232",70,-0.332571428571429,-0.492142857142857,-0.105238095238095,-0.315714285714286,-0.315714285714286,70,3,1,1,-0.315714285714286,0.0168571428571428,0.641509433962264,0.0579710144927536,0.0434782608695652,0.072463768115942,0.0869565217391304,0.144927536231884,0.0434782608695652,0,0.0289855072463768,0.0579710144927536,0.0434782608695652,0.072463768115942,0.101449275362319,0.0144927536231884,0.0869565217391304,0.115942028985507,0.0289855072463768
